uuid,days,open_at,close_at
aab62468-53b6-4f24-995e-c76f98978d5a,31,05:00:00,23:00:00
005056ba-7cb6-1ed2-bceb-8f2aa1df2d35,96,07:00:00,21:00:00
005056ba-7cb6-1ed2-bceb-8f2aa1df2d35,31,06:00:00,21:00:00
a47dd35c-523e-4a1b-bb8b-7af9730e74cf,64,08:00:00,22:00:00
a47dd35c-523e-4a1b-bb8b-7af9730e74cf,32,07:00:00,22:00:00
a47dd35c-523e-4a1b-bb8b-7af9730e74cf,31,06:00:00,22:00:00
37eb87bb-ae20-4a4d-8cf2-97e8efc49b0a,32,08:00:00,18:00:00
37eb87bb-ae20-4a4d-8cf2-97e8efc49b0a,31,07:00:00,20:00:00
005056ba-7cb6-1ed2-bceb-8f84c8680d35,64,08:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-8f84c8680d35,32,07:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-8f84c8680d35,31,06:00:00,22:00:00
37eba56a-5e65-4dce-8606-6b33604a0ea9,64,09:00:00,19:00:00
37eba56a-5e65-4dce-8606-6b33604a0ea9,32,07:00:00,19:00:00
37eba56a-5e65-4dce-8606-6b33604a0ea9,31,06:00:00,21:00:00
3820e199-05c1-4251-bf08-635cc878ecb1,64,07:00:00,22:00:00
3820e199-05c1-4251-bf08-635cc878ecb1,63,06:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-8fc03aa24d35,64,09:00:00,20:00:00
005056ba-7cb6-1ed2-bceb-8fc03aa24d35,32,07:30:00,20:00:00
005056ba-7cb6-1ed2-bceb-8fc03aa24d35,31,06:00:00,21:00:00
38232a9b-72a4-40bd-96ef-fff269262297,64,08:00:00,21:00:00
38232a9b-72a4-40bd-96ef-fff269262297,32,07:00:00,21:00:00
38232a9b-72a4-40bd-96ef-fff269262297,31,06:00:00,21:00:00
a4ec6f53-b2b8-42cc-8226-2a21caeb98db,64,07:30:00,22:00:00
a4ec6f53-b2b8-42cc-8226-2a21caeb98db,32,06:00:00,22:00:00
a4ec6f53-b2b8-42cc-8226-2a21caeb98db,31,05:30:00,22:00:00
005056ba-7cb6-1ed2-bceb-902f9b9a4d35,63,08:00:00,20:00:00
a4f84ca8-0195-4759-a25b-492ede061558,64,08:00:00,22:00:00
a4f84ca8-0195-4759-a25b-492ede061558,63,06:00:00,22:00:00
38338d79-6096-41a3-b0a7-cc39cf3084b7,127,06:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-906db125cd35,96,07:00:00,21:00:00
005056ba-7cb6-1ed2-bceb-906db125cd35,31,05:30:00,21:00:00
3837aa59-a657-4623-a67d-ddf2d837e4be,64,07:00:00,22:00:00
3837aa59-a657-4623-a67d-ddf2d837e4be,32,06:00:00,22:00:00
3837aa59-a657-4623-a67d-ddf2d837e4be,31,05:00:00,22:00:00
a53fff71-133c-48b1-84ba-20a9be6ec538,192,08:00:00,21:30:00
a53fff71-133c-48b1-84ba-20a9be6ec538,32,07:00:00,21:30:00
a53fff71-133c-48b1-84ba-20a9be6ec538,31,05:30:00,21:30:00
383e7e18-babc-404c-b5e8-5aabf587da90,64,09:00:00,20:00:00
383e7e18-babc-404c-b5e8-5aabf587da90,32,07:30:00,20:00:00
383e7e18-babc-404c-b5e8-5aabf587da90,31,07:00:00,20:00:00
005056ba-7cb6-1ed2-bceb-90a8ce448d35,64,09:00:00,12:00:00
005056ba-7cb6-1ed2-bceb-90a8ce448d35,32,08:00:00,17:00:00
005056ba-7cb6-1ed2-bceb-90a8ce448d35,31,07:00:00,19:00:00
384c25ed-2b54-47b8-b1fb-c2d1af2ea092,96,08:00:00,22:00:00
384c25ed-2b54-47b8-b1fb-c2d1af2ea092,31,05:00:00,22:00:00
3e90bc3a-01ec-40c2-8b9b-7e2143c0d883,127,06:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-90e59ad2cd35,64,08:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-90e59ad2cd35,32,07:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-90e59ad2cd35,31,06:00:00,22:00:00
3ea2eb9e-d5cd-48b6-9719-bf6bc23f920e,127,07:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-911ab4eccd35,64,08:00:00,18:00:00
005056ba-7cb6-1ed2-bceb-911ab4eccd35,32,06:30:00,20:30:00
005056ba-7cb6-1ed2-bceb-911ab4eccd35,31,05:30:00,20:30:00
38678054-8e6b-4bd8-a714-ff92a3993164,64,07:00:00,22:00:00
38678054-8e6b-4bd8-a714-ff92a3993164,32,06:00:00,22:00:00
38678054-8e6b-4bd8-a714-ff92a3993164,31,04:30:00,22:00:00
0fdcfef5-75e0-4f5b-a444-5281c7c73d33,64,08:00:00,22:00:00
0fdcfef5-75e0-4f5b-a444-5281c7c73d33,32,07:00:00,22:00:00
0fdcfef5-75e0-4f5b-a444-5281c7c73d33,31,06:30:00,22:00:00
4f20872e-6375-411d-95d7-9cefb641792f,192,07:00:00,22:00:00
4f20872e-6375-411d-95d7-9cefb641792f,63,06:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9156b1cb8d35,64,09:30:00,20:00:00
005056ba-7cb6-1ed2-bceb-9156b1cb8d35,32,07:00:00,20:00:00
005056ba-7cb6-1ed2-bceb-9156b1cb8d35,31,06:00:00,21:00:00
386edc98-1377-4a42-af69-7a2b26daf9f1,64,07:00:00,23:00:00
386edc98-1377-4a42-af69-7a2b26daf9f1,32,06:00:00,23:00:00
386edc98-1377-4a42-af69-7a2b26daf9f1,31,05:00:00,23:00:00
386fa94f-2434-451c-981e-a7e230e08114,64,08:00:00,22:00:00
386fa94f-2434-451c-981e-a7e230e08114,32,07:00:00,22:00:00
386fa94f-2434-451c-981e-a7e230e08114,31,06:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9269b56c6d35,64,08:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9269b56c6d35,32,06:30:00,22:00:00
005056ba-7cb6-1ed2-bceb-9269b56c6d35,31,06:00:00,22:00:00
3873fea4-66bb-43a2-9d0b-2531308f4703,64,10:00:00,20:00:00
3873fea4-66bb-43a2-9d0b-2531308f4703,32,08:00:00,20:00:00
3873fea4-66bb-43a2-9d0b-2531308f4703,31,07:00:00,20:00:00
387a072a-2b16-4577-ab66-98be0b18f439,192,08:00:00,21:00:00
387a072a-2b16-4577-ab66-98be0b18f439,32,07:00:00,22:00:00
387a072a-2b16-4577-ab66-98be0b18f439,31,06:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-93612a6acd38,64,08:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-93612a6acd38,32,07:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-93612a6acd38,31,06:00:00,22:00:00
38859c82-26b0-4ed7-a9be-0ac8da443556,64,08:30:00,20:00:00
38859c82-26b0-4ed7-a9be-0ac8da443556,32,07:30:00,21:00:00
38859c82-26b0-4ed7-a9be-0ac8da443556,31,06:00:00,21:00:00
3886fc6e-ddf4-4e75-a3ab-3df10a7e465a,96,07:00:00,22:00:00
3886fc6e-ddf4-4e75-a3ab-3df10a7e465a,31,06:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9397a2b30d38,64,08:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9397a2b30d38,32,07:00:00,23:00:00
005056ba-7cb6-1ed2-bceb-9397a2b30d38,31,06:00:00,22:00:00
388fd514-cb48-4ea9-a935-3629ce3bde53,192,09:00:00,20:00:00
388fd514-cb48-4ea9-a935-3629ce3bde53,32,07:00:00,21:00:00
388fd514-cb48-4ea9-a935-3629ce3bde53,31,06:00:00,21:00:00
389be6d6-9f78-45ca-b9af-a708c52e459b,96,07:00:00,22:00:00
389be6d6-9f78-45ca-b9af-a708c52e459b,31,05:00:00,22:00:00
46db1c0e-4fad-4fbb-8fa6-4cca12dffc45,64,10:00:00,19:00:00
46db1c0e-4fad-4fbb-8fa6-4cca12dffc45,32,07:30:00,19:00:00
46db1c0e-4fad-4fbb-8fa6-4cca12dffc45,31,07:30:00,20:00:00
9e3a5c98-f230-48a5-b29d-92459aa86696,255,06:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-94406cc5cd38,64,08:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-94406cc5cd38,63,06:00:00,22:00:00
389d4a9f-5eae-4b75-b30c-f44be7e0e5ab,192,08:00:00,21:00:00
389d4a9f-5eae-4b75-b30c-f44be7e0e5ab,63,06:30:00,21:00:00
38a4e9e4-0af0-4c5a-b4a9-12171675e151,64,07:00:00,22:00:00
38a4e9e4-0af0-4c5a-b4a9-12171675e151,63,06:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-947b2a024d38,64,07:30:00,21:00:00
005056ba-7cb6-1ed2-bceb-947b2a024d38,63,06:00:00,21:00:00
3f0508b2-23a4-40bd-add2-f4b806bdf008,96,07:00:00,22:00:00
3f0508b2-23a4-40bd-add2-f4b806bdf008,31,06:00:00,22:00:00
a6f98c04-bd40-4535-9e9c-cfab263c2678,64,08:00:00,22:00:00
a6f98c04-bd40-4535-9e9c-cfab263c2678,32,07:00:00,22:00:00
a6f98c04-bd40-4535-9e9c-cfab263c2678,31,06:00:00,22:00:00
9e3e913e-c4cd-4481-bc71-6c77a2137dfc,64,10:00:00,20:00:00
9e3e913e-c4cd-4481-bc71-6c77a2137dfc,32,07:30:00,20:00:00
9e3e913e-c4cd-4481-bc71-6c77a2137dfc,31,06:30:00,20:30:00
005056ba-7cb6-1ed2-bceb-94b400fecd38,64,08:00:00,21:00:00
005056ba-7cb6-1ed2-bceb-94b400fecd38,32,07:00:00,21:00:00
005056ba-7cb6-1ed2-bceb-94b400fecd38,31,06:00:00,21:00:00
23e756a1-1576-4ea2-a3f7-53b02a82c7ad,192,07:00:00,22:00:00
23e756a1-1576-4ea2-a3f7-53b02a82c7ad,63,06:00:00,22:00:00
3395198f-2947-4ea4-8d6e-84f3266facda,224,06:00:00,22:00:00
3395198f-2947-4ea4-8d6e-84f3266facda,31,05:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-94eb21184d38,64,08:00:00,20:00:00
005056ba-7cb6-1ed2-bceb-94eb21184d38,32,07:00:00,21:00:00
005056ba-7cb6-1ed2-bceb-94eb21184d38,31,06:00:00,21:00:00
a7187740-91db-4687-81d5-c9db4d5d250e,64,00:00:00,22:00:00
a7187740-91db-4687-81d5-c9db4d5d250e,32,00:00:00,23:59:59
a7187740-91db-4687-81d5-c9db4d5d250e,16,06:00:00,23:59:59
a7187740-91db-4687-81d5-c9db4d5d250e,15,06:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-52f6110f4d12,63,07:00:00,20:00:00
4fe7fbb1-8cf3-4fc6-ae0a-571bfd0cfc67,64,08:00:00,20:00:00
4fe7fbb1-8cf3-4fc6-ae0a-571bfd0cfc67,63,07:00:00,20:00:00
03a0cb36-1403-43c7-b3d6-8fff2f574b40,64,08:00:00,22:00:00
03a0cb36-1403-43c7-b3d6-8fff2f574b40,32,07:00:00,22:00:00
03a0cb36-1403-43c7-b3d6-8fff2f574b40,31,06:00:00,22:00:00
a77e5fde-0754-44b4-885c-47df1a2110cc,192,09:00:00,18:00:00
a77e5fde-0754-44b4-885c-47df1a2110cc,32,08:00:00,19:00:00
a77e5fde-0754-44b4-885c-47df1a2110cc,31,07:00:00,20:00:00
a7dcf144-3048-4aa2-994d-426e1d62aed5,224,06:00:00,22:00:00
a7dcf144-3048-4aa2-994d-426e1d62aed5,31,05:00:00,22:00:00
03a22580-a29e-4f05-afa4-4d3998cb4b66,224,08:00:00,21:30:00
03a22580-a29e-4f05-afa4-4d3998cb4b66,31,07:00:00,21:30:00
38ab2ffd-16f1-44b6-9e62-fe7a552c3f0e,96,06:00:00,22:00:00
38ab2ffd-16f1-44b6-9e62-fe7a552c3f0e,31,04:00:00,22:00:00
38adf5ce-bdad-4008-96f5-ee6b7044acbf,127,06:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-963ae2604d38,64,08:00:00,20:00:00
005056ba-7cb6-1ed2-bceb-963ae2604d38,32,07:00:00,20:30:00
005056ba-7cb6-1ed2-bceb-963ae2604d38,31,05:30:00,21:00:00
38b7a22c-85b2-41ed-a2c3-448a5fa3a4d0,64,07:00:00,23:00:00
38b7a22c-85b2-41ed-a2c3-448a5fa3a4d0,63,06:00:00,23:00:00
a83bcead-c489-45e1-9ddc-313031950c03,64,09:00:00,21:00:00
a83bcead-c489-45e1-9ddc-313031950c03,62,07:00:00,20:00:00
a83bcead-c489-45e1-9ddc-313031950c03,1,07:00:00,21:00:00
a84e1f3f-768a-4106-b77e-3697a0f96a8e,96,09:00:00,19:00:00
a84e1f3f-768a-4106-b77e-3697a0f96a8e,31,06:00:00,20:00:00
005056ba-7cb6-1ed2-bceb-966c48c48d38,64,08:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-966c48c48d38,32,07:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-966c48c48d38,31,06:00:00,22:00:00
4fe98045-6a50-4db8-88ff-4ba7d752f237,192,08:00:00,22:00:00
4fe98045-6a50-4db8-88ff-4ba7d752f237,32,07:00:00,22:00:00
4fe98045-6a50-4db8-88ff-4ba7d752f237,31,06:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-96aad4340d38,64,08:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-96aad4340d38,32,07:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-96aad4340d38,31,06:00:00,22:00:00
a8934b51-4a8e-4d90-9909-a38efaff9676,64,08:00:00,22:00:00
a8934b51-4a8e-4d90-9909-a38efaff9676,32,07:00:00,22:00:00
a8934b51-4a8e-4d90-9909-a38efaff9676,31,05:00:00,22:00:00
a898558f-e6f9-484a-9b2e-120bebf88cc6,64,07:30:00,22:00:00
a898558f-e6f9-484a-9b2e-120bebf88cc6,32,07:00:00,22:00:00
a898558f-e6f9-484a-9b2e-120bebf88cc6,31,06:00:00,22:00:00
a8a5805e-f6fc-4444-baf1-1e3b81b9e1f3,64,08:00:00,20:00:00
a8a5805e-f6fc-4444-baf1-1e3b81b9e1f3,32,07:00:00,20:00:00
a8a5805e-f6fc-4444-baf1-1e3b81b9e1f3,31,06:00:00,20:00:00
ac8eb732-214c-479e-be17-e6ea260c37b6,64,08:00:00,22:00:00
ac8eb732-214c-479e-be17-e6ea260c37b6,32,07:00:00,22:00:00
ac8eb732-214c-479e-be17-e6ea260c37b6,31,06:00:00,22:00:00
047b02b8-dcb5-4161-9a3a-17738a6833b8,64,07:30:00,22:00:00
047b02b8-dcb5-4161-9a3a-17738a6833b8,63,06:00:00,22:00:00
38fac483-a176-4bcf-a01f-cbf9180294f5,32,07:00:00,19:45:00
38fac483-a176-4bcf-a01f-cbf9180294f5,31,07:00:00,20:15:00
04c6bdf7-bf08-4722-90f3-637d3f122228,64,07:00:00,22:00:00
04c6bdf7-bf08-4722-90f3-637d3f122228,32,06:00:00,23:00:00
04c6bdf7-bf08-4722-90f3-637d3f122228,31,05:00:00,22:00:00
3907c523-3831-4eaf-aec3-d88cc68f5b2e,255,06:00:00,22:00:00
3907c992-e47e-4cb9-8589-043fb63c3d04,64,07:00:00,22:00:00
3907c992-e47e-4cb9-8589-043fb63c3d04,63,05:30:00,22:00:00
4fea853c-1add-4ac7-9d0a-d7c95de80ff1,224,06:00:00,23:00:00
4fea853c-1add-4ac7-9d0a-d7c95de80ff1,31,05:00:00,23:00:00
005056ba-7cb6-1ed2-bceb-96e2f80dcd38,96,07:00:00,21:00:00
005056ba-7cb6-1ed2-bceb-96e2f80dcd38,31,05:30:00,21:00:00
a9c1d318-d7ad-4083-a40a-9b3addd64784,96,07:00:00,21:00:00
a9c1d318-d7ad-4083-a40a-9b3addd64784,31,06:00:00,21:00:00
005056ba-7cb6-1ed2-bceb-9765c6a40d3b,64,08:00:00,21:00:00
005056ba-7cb6-1ed2-bceb-9765c6a40d3b,32,07:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9765c6a40d3b,31,06:00:00,22:00:00
99de6386-c8f4-4a49-b10e-a3f2c680c620,127,05:00:00,23:59:00
005056ba-7cb6-1ed2-bceb-980dcb9e8d3b,96,07:00:00,23:00:00
005056ba-7cb6-1ed2-bceb-980dcb9e8d3b,31,05:00:00,23:00:00
3924516c-d9c8-47c4-aa9b-6c460c915595,96,06:00:00,22:00:00
3924516c-d9c8-47c4-aa9b-6c460c915595,31,05:00:00,22:00:00
99f5fdc2-80d8-4c38-aa04-6295d0d78f96,96,07:00:00,22:00:00
99f5fdc2-80d8-4c38-aa04-6295d0d78f96,31,06:00:00,22:00:00
392efc06-887f-4139-a5af-9f1159f84aa0,255,00:00:00,23:59:59
005056ba-7cb6-1ed2-bceb-98859a4ecd3b,64,07:30:00,22:00:00
005056ba-7cb6-1ed2-bceb-98859a4ecd3b,32,07:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-98859a4ecd3b,31,06:00:00,22:00:00
3933574f-cdac-41af-a6d4-aa8f4c014ad2,64,08:00:00,22:00:00
3933574f-cdac-41af-a6d4-aa8f4c014ad2,32,07:00:00,22:00:00
3933574f-cdac-41af-a6d4-aa8f4c014ad2,31,05:30:00,22:00:00
4ff3f54a-173b-4144-95a6-f5f0347f7e79,64,07:00:00,21:00:00
4ff3f54a-173b-4144-95a6-f5f0347f7e79,32,07:00:00,22:00:00
4ff3f54a-173b-4144-95a6-f5f0347f7e79,31,06:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-98f92fcf4d3b,64,07:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-98f92fcf4d3b,63,06:00:00,22:00:00
3933d94b-521d-4e2d-a442-f7a457c8b5d6,64,07:30:00,19:00:00
3933d94b-521d-4e2d-a442-f7a457c8b5d6,32,07:00:00,19:00:00
3933d94b-521d-4e2d-a442-f7a457c8b5d6,31,05:30:00,19:00:00
3935da4f-8e6a-4de7-9e05-d27597fa8297,64,09:00:00,21:00:00
3935da4f-8e6a-4de7-9e05-d27597fa8297,32,07:00:00,21:00:00
3935da4f-8e6a-4de7-9e05-d27597fa8297,31,06:00:00,21:00:00
005056ba-7cb6-1ed2-bceb-993603c20d3b,64,08:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-993603c20d3b,32,07:30:00,22:00:00
005056ba-7cb6-1ed2-bceb-993603c20d3b,31,05:30:00,22:00:00
aa3934dc-0bec-488c-af5c-ff6f9db6dd29,255,05:00:00,23:00:00
39411d49-94ba-4c72-9016-1ef3ee3e1e2c,64,08:00:00,20:00:00
39411d49-94ba-4c72-9016-1ef3ee3e1e2c,32,08:00:00,21:00:00
39411d49-94ba-4c72-9016-1ef3ee3e1e2c,31,06:30:00,21:00:00
005056ba-7cb6-1ed2-bceb-9a0bd7ad0d3b,64,08:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9a0bd7ad0d3b,32,07:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9a0bd7ad0d3b,31,06:00:00,22:00:00
3941a78b-ad6b-484f-b8ab-e4b118946856,64,08:00:00,21:00:00
3941a78b-ad6b-484f-b8ab-e4b118946856,32,07:00:00,21:00:00
3941a78b-ad6b-484f-b8ab-e4b118946856,31,06:00:00,21:00:00
aa6063db-ac72-42f4-bbc2-17e8824bab19,127,05:00:00,23:00:00
aa786deb-5f71-41b1-bf6b-a42ce3cd3dfc,64,07:00:00,21:00:00
aa786deb-5f71-41b1-bf6b-a42ce3cd3dfc,32,06:00:00,21:00:00
aa786deb-5f71-41b1-bf6b-a42ce3cd3dfc,31,05:00:00,21:00:00
005056ba-7cb6-1ed2-bceb-9a84130f4d3b,64,08:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9a84130f4d3b,32,07:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9a84130f4d3b,31,05:00:00,22:00:00
39609872-555a-4bf7-8b0f-db477c6fe1ed,64,08:00:00,20:00:00
39609872-555a-4bf7-8b0f-db477c6fe1ed,32,07:00:00,20:00:00
39609872-555a-4bf7-8b0f-db477c6fe1ed,31,06:00:00,20:00:00
05eecff6-92a3-4fa6-a8a2-f47a36a1160c,64,07:00:00,20:00:00
05eecff6-92a3-4fa6-a8a2-f47a36a1160c,63,05:00:00,20:00:00
005056ba-7cb6-1ed2-bceb-9aeff06b4d3b,64,08:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9aeff06b4d3b,32,07:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9aeff06b4d3b,31,06:00:00,22:00:00
3981afb5-2fdb-4e9d-af64-b62ade53ba14,64,08:00:00,22:00:00
3981afb5-2fdb-4e9d-af64-b62ade53ba14,32,07:00:00,22:00:00
3981afb5-2fdb-4e9d-af64-b62ade53ba14,31,06:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9b302df88d3b,64,08:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9b302df88d3b,32,07:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9b302df88d3b,31,06:00:00,22:00:00
39970813-1806-43fc-a680-a826640b5c5f,224,08:00:00,19:00:00
39970813-1806-43fc-a680-a826640b5c5f,31,07:00:00,19:00:00
005056ba-7cb6-1ed2-bceb-9b5d8f032d3b,64,07:00:00,23:00:00
005056ba-7cb6-1ed2-bceb-9b5d8f032d3b,32,06:00:00,23:00:00
005056ba-7cb6-1ed2-bceb-9b5d8f032d3b,31,05:00:00,23:00:00
34ae75dc-9074-4f60-b92b-3f4f3055d4f3,96,07:00:00,21:00:00
34ae75dc-9074-4f60-b92b-3f4f3055d4f3,31,06:00:00,21:00:00
34b4ac1b-77af-481c-88b5-237921f4eb7c,96,06:00:00,22:00:00
34b4ac1b-77af-481c-88b5-237921f4eb7c,31,05:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9bc5e6138d3c,64,07:30:00,22:00:00
005056ba-7cb6-1ed2-bceb-9bc5e6138d3c,32,07:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9bc5e6138d3c,31,06:00:00,22:00:00
399858fc-f4f1-4991-bc46-ec91cb2911c5,192,09:00:00,15:00:00
399858fc-f4f1-4991-bc46-ec91cb2911c5,32,08:00:00,16:00:00
399858fc-f4f1-4991-bc46-ec91cb2911c5,31,07:00:00,19:00:00
3999b580-63f5-45c6-b14e-d6d1ed51b6f9,32,08:00:00,17:00:00
3999b580-63f5-45c6-b14e-d6d1ed51b6f9,31,07:00:00,18:00:00
005056ba-7cb6-1ed2-bceb-9c1c42144d3c,96,06:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9c1c42144d3c,31,05:00:00,22:00:00
39a40b36-d952-4e28-964f-32c267d4cf10,64,08:00:00,22:00:00
39a40b36-d952-4e28-964f-32c267d4cf10,32,07:00:00,22:00:00
39a40b36-d952-4e28-964f-32c267d4cf10,31,06:00:00,22:00:00
39a77209-7a63-4835-bd55-19d09ef6ad70,64,07:00:00,21:00:00
39a77209-7a63-4835-bd55-19d09ef6ad70,32,06:00:00,21:00:00
39a77209-7a63-4835-bd55-19d09ef6ad70,31,05:00:00,21:00:00
005056ba-7cb6-1ed2-bceb-9d3217f54d3c,64,08:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9d3217f54d3c,32,07:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9d3217f54d3c,31,06:00:00,22:00:00
39a78ff5-d58a-4ee1-b89b-c7e5ffb5a34b,64,08:00:00,22:00:00
39a78ff5-d58a-4ee1-b89b-c7e5ffb5a34b,32,07:00:00,22:00:00
39a78ff5-d58a-4ee1-b89b-c7e5ffb5a34b,31,06:00:00,22:00:00
39add580-4053-4eb2-8a4a-2744c249c48c,64,08:00:00,22:00:00
39add580-4053-4eb2-8a4a-2744c249c48c,32,07:00:00,22:00:00
39add580-4053-4eb2-8a4a-2744c249c48c,31,06:00:00,22:00:00
a317b010-b6b8-488d-89ad-c9673221d4bc,64,08:00:00,22:00:00
a317b010-b6b8-488d-89ad-c9673221d4bc,32,07:00:00,22:00:00
a317b010-b6b8-488d-89ad-c9673221d4bc,31,06:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9d9e89b4cd3c,64,08:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9d9e89b4cd3c,32,07:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9d9e89b4cd3c,31,06:00:00,22:00:00
aaf6c60a-eba2-4eea-aad4-269d8afd5013,64,08:00:00,21:00:00
aaf6c60a-eba2-4eea-aad4-269d8afd5013,32,07:00:00,21:00:00
aaf6c60a-eba2-4eea-aad4-269d8afd5013,31,06:00:00,21:00:00
ab2b8b27-a831-4ede-83a8-70c62de07867,64,08:30:00,22:00:00
ab2b8b27-a831-4ede-83a8-70c62de07867,32,07:30:00,22:00:00
ab2b8b27-a831-4ede-83a8-70c62de07867,31,06:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9dd1e660cd3c,64,08:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9dd1e660cd3c,63,06:00:00,22:00:00
39d27e72-ae69-4a10-9eff-3bb45b9a8178,192,09:00:00,15:00:00
39d27e72-ae69-4a10-9eff-3bb45b9a8178,32,07:30:00,18:00:00
39d27e72-ae69-4a10-9eff-3bb45b9a8178,31,07:00:00,19:00:00
39e3bcba-c1aa-4bac-84fc-fa2f38130f1b,255,00:00:00,23:59:59
507926b0-19ad-4e8f-2198-a91a2db0b3d6,255,06:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9e0eee900d3c,64,08:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9e0eee900d3c,32,07:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9e0eee900d3c,31,05:00:00,23:00:00
39ef08b9-3105-4122-beec-1c7809f3f404,255,00:00:00,23:59:59
ab689d82-a00a-499d-aee8-1009d2fa7b74,64,08:00:00,22:00:00
ab689d82-a00a-499d-aee8-1009d2fa7b74,32,07:00:00,22:00:00
ab689d82-a00a-499d-aee8-1009d2fa7b74,31,06:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9e4b57734d3d,64,08:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9e4b57734d3d,32,07:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9e4b57734d3d,31,06:00:00,22:00:00
39fa96d8-4524-4e54-bfe4-8cefb44725e8,224,08:00:00,20:00:00
39fa96d8-4524-4e54-bfe4-8cefb44725e8,31,06:00:00,20:00:00
ab88dbbb-7d60-4748-883d-e4bd832adc88,192,06:00:00,22:00:00
ab88dbbb-7d60-4748-883d-e4bd832adc88,63,05:15:00,22:00:00
005056ba-7cb6-1ed2-bceb-9e88dabb0d3d,64,08:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9e88dabb0d3d,32,07:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9e88dabb0d3d,31,06:00:00,22:00:00
ab9ba7f1-4ac9-4b32-b713-447c158c0ecf,64,09:00:00,18:00:00
ab9ba7f1-4ac9-4b32-b713-447c158c0ecf,32,08:00:00,20:00:00
ab9ba7f1-4ac9-4b32-b713-447c158c0ecf,31,06:00:00,20:00:00
abab6851-1278-431f-9d32-121572816947,64,08:00:00,22:00:00
abab6851-1278-431f-9d32-121572816947,32,07:00:00,22:00:00
abab6851-1278-431f-9d32-121572816947,31,05:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9f352b180d3d,64,08:00:00,22:00:00
005056ba-7cb6-1ed2-bceb-9f352b180d3d,63,06:00:00,22:00:00
3a07c2be-e433-433f-b98e-b99524fc745a,224,07:00:00,22:00:00
3a07c2be-e433-433f-b98e-b99524fc745a,31,06:00:00,22:00:00
3a0abb0b-3c8b-4d35-b9b5-0ec49ee51947,96,07:00:00,22:00:00
3a0abb0b-3c8b-4d35-b9b5-0ec49ee51947,31,05:00:00,22:00:00
